id,class,path_to_image
51803,8,mnist_images/51803.png
51804,6,mnist_images/51804.png
51805,6,mnist_images/51805.png
51806,7,mnist_images/51806.png
51807,9,mnist_images/51807.png
51808,2,mnist_images/51808.png
51809,0,mnist_images/51809.png
51810,2,mnist_images/51810.png
51811,3,mnist_images/51811.png
51812,9,mnist_images/51812.png
51813,1,mnist_images/51813.png
51814,4,mnist_images/51814.png
51815,0,mnist_images/51815.png
51816,3,mnist_images/51816.png
51817,4,mnist_images/51817.png
51818,0,mnist_images/51818.png
51819,7,mnist_images/51819.png
51820,4,mnist_images/51820.png
51821,5,mnist_images/51821.png
51822,5,mnist_images/51822.png
51823,4,mnist_images/51823.png
51824,0,mnist_images/51824.png
51825,7,mnist_images/51825.png
51826,0,mnist_images/51826.png
51827,9,mnist_images/51827.png
51828,0,mnist_images/51828.png
51829,7,mnist_images/51829.png
51830,8,mnist_images/51830.png
51831,0,mnist_images/51831.png
51832,7,mnist_images/51832.png
51833,1,mnist_images/51833.png
51834,0,mnist_images/51834.png
51835,2,mnist_images/51835.png
51836,1,mnist_images/51836.png
51837,3,mnist_images/51837.png
51838,4,mnist_images/51838.png
51839,7,mnist_images/51839.png
51840,9,mnist_images/51840.png
51841,8,mnist_images/51841.png
51842,9,mnist_images/51842.png
51843,9,mnist_images/51843.png
51844,5,mnist_images/51844.png
51845,0,mnist_images/51845.png
51846,8,mnist_images/51846.png
51847,1,mnist_images/51847.png
51848,3,mnist_images/51848.png
51849,2,mnist_images/51849.png
51850,8,mnist_images/51850.png
51851,3,mnist_images/51851.png
51852,5,mnist_images/51852.png
51853,4,mnist_images/51853.png
51854,5,mnist_images/51854.png
51855,5,mnist_images/51855.png
51856,7,mnist_images/51856.png
51857,6,mnist_images/51857.png
51858,7,mnist_images/51858.png
51859,7,mnist_images/51859.png
51860,4,mnist_images/51860.png
51861,8,mnist_images/51861.png
51862,7,mnist_images/51862.png
51863,9,mnist_images/51863.png
51864,8,mnist_images/51864.png
51865,0,mnist_images/51865.png
51866,0,mnist_images/51866.png
51867,1,mnist_images/51867.png
51868,4,mnist_images/51868.png
51869,2,mnist_images/51869.png
51870,2,mnist_images/51870.png
51871,3,mnist_images/51871.png
51872,6,mnist_images/51872.png
51873,4,mnist_images/51873.png
51874,5,mnist_images/51874.png
51875,5,mnist_images/51875.png
51876,1,mnist_images/51876.png
51877,6,mnist_images/51877.png
51878,8,mnist_images/51878.png
51879,7,mnist_images/51879.png
51880,8,mnist_images/51880.png
51881,8,mnist_images/51881.png
51882,1,mnist_images/51882.png
51883,0,mnist_images/51883.png
51884,2,mnist_images/51884.png
51885,7,mnist_images/51885.png
51886,5,mnist_images/51886.png
51887,5,mnist_images/51887.png
51888,1,mnist_images/51888.png
51889,0,mnist_images/51889.png
51890,3,mnist_images/51890.png
51891,8,mnist_images/51891.png
51892,0,mnist_images/51892.png
51893,4,mnist_images/51893.png
51894,4,mnist_images/51894.png
51895,1,mnist_images/51895.png
51896,3,mnist_images/51896.png
51897,8,mnist_images/51897.png
51898,2,mnist_images/51898.png
51899,8,mnist_images/51899.png
51900,1,mnist_images/51900.png
51901,1,mnist_images/51901.png
51902,4,mnist_images/51902.png
51903,3,mnist_images/51903.png
51904,8,mnist_images/51904.png
51905,1,mnist_images/51905.png
51906,8,mnist_images/51906.png
51907,8,mnist_images/51907.png
51908,1,mnist_images/51908.png
51909,3,mnist_images/51909.png
51910,9,mnist_images/51910.png
51911,7,mnist_images/51911.png
51912,6,mnist_images/51912.png
51913,9,mnist_images/51913.png
51914,7,mnist_images/51914.png
51915,3,mnist_images/51915.png
51916,7,mnist_images/51916.png
51917,0,mnist_images/51917.png
51918,3,mnist_images/51918.png
51919,9,mnist_images/51919.png
51920,6,mnist_images/51920.png
51921,4,mnist_images/51921.png
51922,2,mnist_images/51922.png
51923,4,mnist_images/51923.png
51924,6,mnist_images/51924.png
51925,0,mnist_images/51925.png
51926,4,mnist_images/51926.png
51927,7,mnist_images/51927.png
51928,5,mnist_images/51928.png
51929,4,mnist_images/51929.png
51930,9,mnist_images/51930.png
51931,2,mnist_images/51931.png
51932,1,mnist_images/51932.png
51933,8,mnist_images/51933.png
51934,3,mnist_images/51934.png
51935,7,mnist_images/51935.png
51936,1,mnist_images/51936.png
51937,2,mnist_images/51937.png
51938,9,mnist_images/51938.png
51939,4,mnist_images/51939.png
51940,3,mnist_images/51940.png
51941,7,mnist_images/51941.png
51942,9,mnist_images/51942.png
51943,8,mnist_images/51943.png
51944,4,mnist_images/51944.png
51945,9,mnist_images/51945.png
51946,3,mnist_images/51946.png
51947,3,mnist_images/51947.png
51948,8,mnist_images/51948.png
51949,1,mnist_images/51949.png
51950,5,mnist_images/51950.png
51951,4,mnist_images/51951.png
51952,1,mnist_images/51952.png
51953,6,mnist_images/51953.png
51954,8,mnist_images/51954.png
51955,5,mnist_images/51955.png
51956,9,mnist_images/51956.png
51957,2,mnist_images/51957.png
51958,7,mnist_images/51958.png
51959,2,mnist_images/51959.png
51960,0,mnist_images/51960.png
51961,2,mnist_images/51961.png
51962,4,mnist_images/51962.png
51963,5,mnist_images/51963.png
51964,8,mnist_images/51964.png
51965,6,mnist_images/51965.png
51966,4,mnist_images/51966.png
51967,7,mnist_images/51967.png
51968,8,mnist_images/51968.png
51969,8,mnist_images/51969.png
51970,3,mnist_images/51970.png
51971,7,mnist_images/51971.png
51972,5,mnist_images/51972.png
51973,5,mnist_images/51973.png
51974,7,mnist_images/51974.png
51975,1,mnist_images/51975.png
51976,2,mnist_images/51976.png
51977,6,mnist_images/51977.png
51978,0,mnist_images/51978.png
51979,4,mnist_images/51979.png
51980,0,mnist_images/51980.png
51981,9,mnist_images/51981.png
51982,9,mnist_images/51982.png
51983,2,mnist_images/51983.png
51984,7,mnist_images/51984.png
51985,9,mnist_images/51985.png
51986,2,mnist_images/51986.png
51987,3,mnist_images/51987.png
51988,7,mnist_images/51988.png
51989,5,mnist_images/51989.png
51990,5,mnist_images/51990.png
51991,3,mnist_images/51991.png
51992,0,mnist_images/51992.png
51993,6,mnist_images/51993.png
51994,5,mnist_images/51994.png
51995,6,mnist_images/51995.png
51996,7,mnist_images/51996.png
51997,0,mnist_images/51997.png
51998,3,mnist_images/51998.png
51999,0,mnist_images/51999.png
52000,6,mnist_images/52000.png
52001,2,mnist_images/52001.png
52002,1,mnist_images/52002.png
52003,5,mnist_images/52003.png
52004,6,mnist_images/52004.png
52005,6,mnist_images/52005.png
52006,2,mnist_images/52006.png
52007,4,mnist_images/52007.png
52008,7,mnist_images/52008.png
52009,9,mnist_images/52009.png
52010,7,mnist_images/52010.png
52011,2,mnist_images/52011.png
52012,8,mnist_images/52012.png
52013,7,mnist_images/52013.png
52014,3,mnist_images/52014.png
52015,4,mnist_images/52015.png
52016,2,mnist_images/52016.png
52017,9,mnist_images/52017.png
52018,9,mnist_images/52018.png
52019,5,mnist_images/52019.png
52020,1,mnist_images/52020.png
52021,0,mnist_images/52021.png
52022,3,mnist_images/52022.png
52023,2,mnist_images/52023.png
52024,4,mnist_images/52024.png
52025,2,mnist_images/52025.png
52026,5,mnist_images/52026.png
52027,3,mnist_images/52027.png
52028,0,mnist_images/52028.png
52029,6,mnist_images/52029.png
52030,9,mnist_images/52030.png
52031,1,mnist_images/52031.png
52032,1,mnist_images/52032.png
52033,8,mnist_images/52033.png
52034,9,mnist_images/52034.png
52035,3,mnist_images/52035.png
52036,0,mnist_images/52036.png
52037,8,mnist_images/52037.png
52038,3,mnist_images/52038.png
52039,0,mnist_images/52039.png
52040,5,mnist_images/52040.png
52041,3,mnist_images/52041.png
52042,1,mnist_images/52042.png
52043,5,mnist_images/52043.png
52044,8,mnist_images/52044.png
52045,0,mnist_images/52045.png
52046,1,mnist_images/52046.png
52047,0,mnist_images/52047.png
52048,0,mnist_images/52048.png
52049,6,mnist_images/52049.png
52050,8,mnist_images/52050.png
52051,1,mnist_images/52051.png
52052,7,mnist_images/52052.png
52053,6,mnist_images/52053.png
52054,6,mnist_images/52054.png
52055,9,mnist_images/52055.png
52056,1,mnist_images/52056.png
52057,5,mnist_images/52057.png
52058,1,mnist_images/52058.png
52059,3,mnist_images/52059.png
52060,9,mnist_images/52060.png
52061,9,mnist_images/52061.png
52062,6,mnist_images/52062.png
52063,4,mnist_images/52063.png
52064,0,mnist_images/52064.png
52065,5,mnist_images/52065.png
52066,6,mnist_images/52066.png
52067,8,mnist_images/52067.png
52068,2,mnist_images/52068.png
52069,6,mnist_images/52069.png
52070,8,mnist_images/52070.png
52071,7,mnist_images/52071.png
52072,8,mnist_images/52072.png
52073,1,mnist_images/52073.png
52074,4,mnist_images/52074.png
52075,1,mnist_images/52075.png
52076,6,mnist_images/52076.png
52077,7,mnist_images/52077.png
52078,1,mnist_images/52078.png
52079,0,mnist_images/52079.png
52080,8,mnist_images/52080.png
52081,1,mnist_images/52081.png
52082,1,mnist_images/52082.png
52083,2,mnist_images/52083.png
52084,1,mnist_images/52084.png
52085,3,mnist_images/52085.png
52086,5,mnist_images/52086.png
52087,4,mnist_images/52087.png
52088,1,mnist_images/52088.png
52089,7,mnist_images/52089.png
52090,8,mnist_images/52090.png
52091,8,mnist_images/52091.png
52092,7,mnist_images/52092.png
52093,9,mnist_images/52093.png
52094,9,mnist_images/52094.png
52095,0,mnist_images/52095.png
52096,3,mnist_images/52096.png
52097,1,mnist_images/52097.png
52098,3,mnist_images/52098.png
52099,2,mnist_images/52099.png
52100,6,mnist_images/52100.png
52101,3,mnist_images/52101.png
52102,6,mnist_images/52102.png
52103,4,mnist_images/52103.png
52104,3,mnist_images/52104.png
52105,0,mnist_images/52105.png
52106,5,mnist_images/52106.png
52107,1,mnist_images/52107.png
52108,5,mnist_images/52108.png
52109,2,mnist_images/52109.png
52110,7,mnist_images/52110.png
52111,3,mnist_images/52111.png
52112,4,mnist_images/52112.png
52113,7,mnist_images/52113.png
52114,0,mnist_images/52114.png
52115,8,mnist_images/52115.png
52116,3,mnist_images/52116.png
52117,9,mnist_images/52117.png
52118,2,mnist_images/52118.png
52119,1,mnist_images/52119.png
52120,1,mnist_images/52120.png
52121,5,mnist_images/52121.png
52122,5,mnist_images/52122.png
52123,9,mnist_images/52123.png
52124,7,mnist_images/52124.png
52125,6,mnist_images/52125.png
52126,0,mnist_images/52126.png
52127,9,mnist_images/52127.png
52128,4,mnist_images/52128.png
52129,3,mnist_images/52129.png
52130,0,mnist_images/52130.png
52131,5,mnist_images/52131.png
52132,2,mnist_images/52132.png
52133,0,mnist_images/52133.png
52134,3,mnist_images/52134.png
52135,0,mnist_images/52135.png
52136,1,mnist_images/52136.png
52137,7,mnist_images/52137.png
52138,9,mnist_images/52138.png
52139,9,mnist_images/52139.png
52140,4,mnist_images/52140.png
52141,6,mnist_images/52141.png
52142,2,mnist_images/52142.png
52143,1,mnist_images/52143.png
52144,2,mnist_images/52144.png
52145,6,mnist_images/52145.png
52146,7,mnist_images/52146.png
52147,7,mnist_images/52147.png
52148,9,mnist_images/52148.png
52149,7,mnist_images/52149.png
52150,6,mnist_images/52150.png
52151,9,mnist_images/52151.png
52152,2,mnist_images/52152.png
52153,2,mnist_images/52153.png
52154,0,mnist_images/52154.png
52155,4,mnist_images/52155.png
52156,6,mnist_images/52156.png
52157,8,mnist_images/52157.png
52158,4,mnist_images/52158.png
52159,8,mnist_images/52159.png
52160,3,mnist_images/52160.png
52161,0,mnist_images/52161.png
52162,7,mnist_images/52162.png
52163,6,mnist_images/52163.png
52164,3,mnist_images/52164.png
52165,4,mnist_images/52165.png
52166,7,mnist_images/52166.png
52167,1,mnist_images/52167.png
52168,3,mnist_images/52168.png
52169,2,mnist_images/52169.png
52170,5,mnist_images/52170.png
52171,8,mnist_images/52171.png
52172,5,mnist_images/52172.png
52173,7,mnist_images/52173.png
52174,1,mnist_images/52174.png
52175,1,mnist_images/52175.png
52176,7,mnist_images/52176.png
52177,1,mnist_images/52177.png
52178,7,mnist_images/52178.png
52179,0,mnist_images/52179.png
52180,9,mnist_images/52180.png
52181,7,mnist_images/52181.png
52182,0,mnist_images/52182.png
52183,6,mnist_images/52183.png
52184,9,mnist_images/52184.png
52185,0,mnist_images/52185.png
52186,2,mnist_images/52186.png
52187,1,mnist_images/52187.png
52188,2,mnist_images/52188.png
52189,2,mnist_images/52189.png
52190,5,mnist_images/52190.png
52191,3,mnist_images/52191.png
52192,5,mnist_images/52192.png
52193,4,mnist_images/52193.png
52194,6,mnist_images/52194.png
52195,5,mnist_images/52195.png
52196,7,mnist_images/52196.png
52197,6,mnist_images/52197.png
52198,6,mnist_images/52198.png
52199,7,mnist_images/52199.png
52200,4,mnist_images/52200.png
52201,8,mnist_images/52201.png
52202,0,mnist_images/52202.png
52203,9,mnist_images/52203.png
52204,0,mnist_images/52204.png
52205,1,mnist_images/52205.png
52206,6,mnist_images/52206.png
52207,2,mnist_images/52207.png
52208,2,mnist_images/52208.png
52209,3,mnist_images/52209.png
52210,5,mnist_images/52210.png
52211,4,mnist_images/52211.png
52212,6,mnist_images/52212.png
52213,5,mnist_images/52213.png
52214,9,mnist_images/52214.png
52215,6,mnist_images/52215.png
52216,7,mnist_images/52216.png
52217,7,mnist_images/52217.png
52218,8,mnist_images/52218.png
52219,8,mnist_images/52219.png
52220,1,mnist_images/52220.png
52221,0,mnist_images/52221.png
52222,4,mnist_images/52222.png
52223,1,mnist_images/52223.png
52224,2,mnist_images/52224.png
52225,2,mnist_images/52225.png
52226,0,mnist_images/52226.png
52227,3,mnist_images/52227.png
52228,0,mnist_images/52228.png
52229,4,mnist_images/52229.png
52230,9,mnist_images/52230.png
52231,5,mnist_images/52231.png
52232,9,mnist_images/52232.png
52233,6,mnist_images/52233.png
52234,1,mnist_images/52234.png
52235,7,mnist_images/52235.png
52236,9,mnist_images/52236.png
52237,8,mnist_images/52237.png
52238,0,mnist_images/52238.png
52239,9,mnist_images/52239.png
52240,3,mnist_images/52240.png
52241,8,mnist_images/52241.png
52242,2,mnist_images/52242.png
52243,4,mnist_images/52243.png
52244,1,mnist_images/52244.png
52245,0,mnist_images/52245.png
52246,4,mnist_images/52246.png
52247,0,mnist_images/52247.png
52248,1,mnist_images/52248.png
52249,7,mnist_images/52249.png
52250,8,mnist_images/52250.png
52251,2,mnist_images/52251.png
52252,3,mnist_images/52252.png
52253,6,mnist_images/52253.png
52254,1,mnist_images/52254.png
52255,5,mnist_images/52255.png
52256,7,mnist_images/52256.png
52257,5,mnist_images/52257.png
52258,9,mnist_images/52258.png
52259,3,mnist_images/52259.png
52260,4,mnist_images/52260.png
52261,7,mnist_images/52261.png
52262,1,mnist_images/52262.png
52263,6,mnist_images/52263.png
52264,5,mnist_images/52264.png
52265,6,mnist_images/52265.png
52266,5,mnist_images/52266.png
52267,4,mnist_images/52267.png
52268,1,mnist_images/52268.png
52269,3,mnist_images/52269.png
52270,9,mnist_images/52270.png
52271,2,mnist_images/52271.png
52272,3,mnist_images/52272.png
52273,6,mnist_images/52273.png
52274,4,mnist_images/52274.png
52275,6,mnist_images/52275.png
52276,0,mnist_images/52276.png
52277,4,mnist_images/52277.png
52278,1,mnist_images/52278.png
52279,4,mnist_images/52279.png
52280,8,mnist_images/52280.png
52281,3,mnist_images/52281.png
52282,6,mnist_images/52282.png
52283,8,mnist_images/52283.png
52284,5,mnist_images/52284.png
52285,8,mnist_images/52285.png
52286,9,mnist_images/52286.png
52287,3,mnist_images/52287.png
52288,0,mnist_images/52288.png
52289,0,mnist_images/52289.png
52290,8,mnist_images/52290.png
52291,1,mnist_images/52291.png
52292,8,mnist_images/52292.png
52293,4,mnist_images/52293.png
52294,0,mnist_images/52294.png
52295,5,mnist_images/52295.png
52296,8,mnist_images/52296.png
52297,6,mnist_images/52297.png
52298,3,mnist_images/52298.png
52299,4,mnist_images/52299.png
52300,3,mnist_images/52300.png
52301,7,mnist_images/52301.png
52302,7,mnist_images/52302.png
52303,8,mnist_images/52303.png
52304,9,mnist_images/52304.png
52305,0,mnist_images/52305.png
52306,8,mnist_images/52306.png
52307,3,mnist_images/52307.png
52308,4,mnist_images/52308.png
52309,1,mnist_images/52309.png
52310,5,mnist_images/52310.png
52311,9,mnist_images/52311.png
52312,0,mnist_images/52312.png
52313,0,mnist_images/52313.png
52314,5,mnist_images/52314.png
52315,9,mnist_images/52315.png
52316,2,mnist_images/52316.png
52317,1,mnist_images/52317.png
52318,0,mnist_images/52318.png
52319,2,mnist_images/52319.png
52320,0,mnist_images/52320.png
52321,7,mnist_images/52321.png
52322,7,mnist_images/52322.png
52323,0,mnist_images/52323.png
52324,9,mnist_images/52324.png
52325,1,mnist_images/52325.png
52326,5,mnist_images/52326.png
52327,3,mnist_images/52327.png
52328,9,mnist_images/52328.png
52329,8,mnist_images/52329.png
52330,7,mnist_images/52330.png
52331,2,mnist_images/52331.png
52332,5,mnist_images/52332.png
52333,9,mnist_images/52333.png
52334,1,mnist_images/52334.png
52335,2,mnist_images/52335.png
52336,0,mnist_images/52336.png
52337,7,mnist_images/52337.png
52338,6,mnist_images/52338.png
52339,7,mnist_images/52339.png
52340,9,mnist_images/52340.png
52341,9,mnist_images/52341.png
52342,1,mnist_images/52342.png
52343,4,mnist_images/52343.png
52344,4,mnist_images/52344.png
52345,2,mnist_images/52345.png
52346,4,mnist_images/52346.png
52347,5,mnist_images/52347.png
52348,4,mnist_images/52348.png
52349,8,mnist_images/52349.png
52350,3,mnist_images/52350.png
52351,6,mnist_images/52351.png
52352,8,mnist_images/52352.png
52353,5,mnist_images/52353.png
52354,0,mnist_images/52354.png
52355,9,mnist_images/52355.png
52356,9,mnist_images/52356.png
52357,9,mnist_images/52357.png
52358,2,mnist_images/52358.png
52359,1,mnist_images/52359.png
52360,1,mnist_images/52360.png
52361,1,mnist_images/52361.png
52362,1,mnist_images/52362.png
52363,7,mnist_images/52363.png
52364,5,mnist_images/52364.png
52365,6,mnist_images/52365.png
52366,2,mnist_images/52366.png
52367,9,mnist_images/52367.png
52368,1,mnist_images/52368.png
52369,1,mnist_images/52369.png
52370,2,mnist_images/52370.png
52371,3,mnist_images/52371.png
52372,9,mnist_images/52372.png
52373,2,mnist_images/52373.png
52374,6,mnist_images/52374.png
52375,3,mnist_images/52375.png
52376,1,mnist_images/52376.png
52377,4,mnist_images/52377.png
52378,3,mnist_images/52378.png
52379,3,mnist_images/52379.png
52380,6,mnist_images/52380.png
52381,1,mnist_images/52381.png
52382,1,mnist_images/52382.png
52383,9,mnist_images/52383.png
52384,4,mnist_images/52384.png
52385,3,mnist_images/52385.png
52386,3,mnist_images/52386.png
52387,6,mnist_images/52387.png
52388,5,mnist_images/52388.png
52389,8,mnist_images/52389.png
52390,8,mnist_images/52390.png
52391,7,mnist_images/52391.png
52392,1,mnist_images/52392.png
52393,0,mnist_images/52393.png
52394,3,mnist_images/52394.png
52395,1,mnist_images/52395.png
52396,0,mnist_images/52396.png
52397,0,mnist_images/52397.png
52398,8,mnist_images/52398.png
52399,5,mnist_images/52399.png
52400,2,mnist_images/52400.png
52401,8,mnist_images/52401.png
52402,4,mnist_images/52402.png
52403,2,mnist_images/52403.png
52404,3,mnist_images/52404.png
52405,7,mnist_images/52405.png
52406,9,mnist_images/52406.png
52407,7,mnist_images/52407.png
52408,2,mnist_images/52408.png
52409,0,mnist_images/52409.png
52410,2,mnist_images/52410.png
52411,1,mnist_images/52411.png
52412,6,mnist_images/52412.png
52413,2,mnist_images/52413.png
52414,4,mnist_images/52414.png
52415,3,mnist_images/52415.png
52416,1,mnist_images/52416.png
52417,4,mnist_images/52417.png
52418,1,mnist_images/52418.png
52419,5,mnist_images/52419.png
52420,6,mnist_images/52420.png
52421,6,mnist_images/52421.png
52422,2,mnist_images/52422.png
52423,7,mnist_images/52423.png
52424,4,mnist_images/52424.png
52425,8,mnist_images/52425.png
52426,6,mnist_images/52426.png
52427,9,mnist_images/52427.png
52428,0,mnist_images/52428.png
52429,0,mnist_images/52429.png
52430,8,mnist_images/52430.png
52431,1,mnist_images/52431.png
52432,3,mnist_images/52432.png
52433,2,mnist_images/52433.png
52434,6,mnist_images/52434.png
52435,3,mnist_images/52435.png
52436,7,mnist_images/52436.png
52437,4,mnist_images/52437.png
52438,0,mnist_images/52438.png
52439,5,mnist_images/52439.png
52440,2,mnist_images/52440.png
52441,6,mnist_images/52441.png
52442,4,mnist_images/52442.png
52443,7,mnist_images/52443.png
52444,1,mnist_images/52444.png
52445,8,mnist_images/52445.png
52446,3,mnist_images/52446.png
52447,9,mnist_images/52447.png
52448,4,mnist_images/52448.png
52449,0,mnist_images/52449.png
52450,1,mnist_images/52450.png
52451,1,mnist_images/52451.png
52452,5,mnist_images/52452.png
52453,2,mnist_images/52453.png
52454,1,mnist_images/52454.png
52455,3,mnist_images/52455.png
52456,2,mnist_images/52456.png
52457,4,mnist_images/52457.png
52458,5,mnist_images/52458.png
52459,5,mnist_images/52459.png
52460,7,mnist_images/52460.png
52461,6,mnist_images/52461.png
52462,9,mnist_images/52462.png
52463,7,mnist_images/52463.png
52464,3,mnist_images/52464.png
52465,8,mnist_images/52465.png
52466,7,mnist_images/52466.png
52467,9,mnist_images/52467.png
52468,8,mnist_images/52468.png
52469,8,mnist_images/52469.png
52470,0,mnist_images/52470.png
52471,7,mnist_images/52471.png
52472,6,mnist_images/52472.png
52473,4,mnist_images/52473.png
52474,5,mnist_images/52474.png
52475,7,mnist_images/52475.png
52476,3,mnist_images/52476.png
52477,7,mnist_images/52477.png
52478,9,mnist_images/52478.png
52479,3,mnist_images/52479.png
52480,7,mnist_images/52480.png
52481,9,mnist_images/52481.png
52482,6,mnist_images/52482.png
52483,8,mnist_images/52483.png
52484,7,mnist_images/52484.png
52485,8,mnist_images/52485.png
52486,7,mnist_images/52486.png
52487,3,mnist_images/52487.png
52488,2,mnist_images/52488.png
52489,1,mnist_images/52489.png
52490,7,mnist_images/52490.png
52491,5,mnist_images/52491.png
52492,1,mnist_images/52492.png
52493,8,mnist_images/52493.png
52494,6,mnist_images/52494.png
52495,2,mnist_images/52495.png
52496,8,mnist_images/52496.png
52497,7,mnist_images/52497.png
52498,1,mnist_images/52498.png
52499,4,mnist_images/52499.png
52500,9,mnist_images/52500.png
52501,2,mnist_images/52501.png
52502,6,mnist_images/52502.png
52503,6,mnist_images/52503.png
52504,6,mnist_images/52504.png
52505,1,mnist_images/52505.png
52506,9,mnist_images/52506.png
52507,5,mnist_images/52507.png
52508,0,mnist_images/52508.png
52509,5,mnist_images/52509.png
52510,9,mnist_images/52510.png
52511,8,mnist_images/52511.png
52512,2,mnist_images/52512.png
52513,6,mnist_images/52513.png
52514,6,mnist_images/52514.png
52515,4,mnist_images/52515.png
52516,6,mnist_images/52516.png
52517,4,mnist_images/52517.png
52518,6,mnist_images/52518.png
52519,4,mnist_images/52519.png
52520,0,mnist_images/52520.png
52521,1,mnist_images/52521.png
52522,4,mnist_images/52522.png
52523,8,mnist_images/52523.png
52524,7,mnist_images/52524.png
52525,7,mnist_images/52525.png
52526,0,mnist_images/52526.png
52527,5,mnist_images/52527.png
52528,7,mnist_images/52528.png
52529,5,mnist_images/52529.png
52530,1,mnist_images/52530.png
52531,1,mnist_images/52531.png
52532,4,mnist_images/52532.png
52533,8,mnist_images/52533.png
52534,6,mnist_images/52534.png
52535,9,mnist_images/52535.png
52536,8,mnist_images/52536.png
52537,1,mnist_images/52537.png
52538,9,mnist_images/52538.png
52539,3,mnist_images/52539.png
52540,5,mnist_images/52540.png
52541,6,mnist_images/52541.png
52542,6,mnist_images/52542.png
52543,3,mnist_images/52543.png
52544,6,mnist_images/52544.png
52545,3,mnist_images/52545.png
52546,9,mnist_images/52546.png
52547,2,mnist_images/52547.png
52548,2,mnist_images/52548.png
52549,2,mnist_images/52549.png
52550,2,mnist_images/52550.png
52551,6,mnist_images/52551.png
52552,1,mnist_images/52552.png
52553,9,mnist_images/52553.png
52554,0,mnist_images/52554.png
52555,9,mnist_images/52555.png
52556,9,mnist_images/52556.png
52557,6,mnist_images/52557.png
52558,0,mnist_images/52558.png
52559,5,mnist_images/52559.png
52560,6,mnist_images/52560.png
52561,5,mnist_images/52561.png
52562,1,mnist_images/52562.png
52563,3,mnist_images/52563.png
52564,4,mnist_images/52564.png
52565,3,mnist_images/52565.png
52566,4,mnist_images/52566.png
52567,8,mnist_images/52567.png
52568,7,mnist_images/52568.png
52569,1,mnist_images/52569.png
52570,9,mnist_images/52570.png
52571,6,mnist_images/52571.png
52572,4,mnist_images/52572.png
52573,8,mnist_images/52573.png
52574,2,mnist_images/52574.png
52575,1,mnist_images/52575.png
52576,9,mnist_images/52576.png
52577,9,mnist_images/52577.png
52578,6,mnist_images/52578.png
52579,7,mnist_images/52579.png
52580,4,mnist_images/52580.png
52581,6,mnist_images/52581.png
52582,2,mnist_images/52582.png
52583,8,mnist_images/52583.png
52584,6,mnist_images/52584.png
52585,3,mnist_images/52585.png
52586,1,mnist_images/52586.png
52587,7,mnist_images/52587.png
52588,7,mnist_images/52588.png
52589,4,mnist_images/52589.png
52590,3,mnist_images/52590.png
52591,7,mnist_images/52591.png
52592,8,mnist_images/52592.png
52593,0,mnist_images/52593.png
52594,7,mnist_images/52594.png
52595,9,mnist_images/52595.png
52596,0,mnist_images/52596.png
52597,0,mnist_images/52597.png
52598,6,mnist_images/52598.png
52599,0,mnist_images/52599.png
52600,4,mnist_images/52600.png
52601,3,mnist_images/52601.png
52602,2,mnist_images/52602.png
52603,7,mnist_images/52603.png
52604,4,mnist_images/52604.png
52605,9,mnist_images/52605.png
52606,7,mnist_images/52606.png
52607,3,mnist_images/52607.png
52608,5,mnist_images/52608.png
52609,0,mnist_images/52609.png
52610,5,mnist_images/52610.png
52611,2,mnist_images/52611.png
52612,8,mnist_images/52612.png
52613,0,mnist_images/52613.png
52614,1,mnist_images/52614.png
52615,1,mnist_images/52615.png
52616,1,mnist_images/52616.png
52617,0,mnist_images/52617.png
52618,9,mnist_images/52618.png
52619,1,mnist_images/52619.png
52620,6,mnist_images/52620.png
52621,0,mnist_images/52621.png
52622,1,mnist_images/52622.png
52623,4,mnist_images/52623.png
52624,1,mnist_images/52624.png
52625,0,mnist_images/52625.png
52626,6,mnist_images/52626.png
52627,1,mnist_images/52627.png
52628,0,mnist_images/52628.png
52629,0,mnist_images/52629.png
52630,2,mnist_images/52630.png
52631,4,mnist_images/52631.png
52632,8,mnist_images/52632.png
52633,7,mnist_images/52633.png
52634,2,mnist_images/52634.png
52635,9,mnist_images/52635.png
52636,3,mnist_images/52636.png
52637,2,mnist_images/52637.png
52638,9,mnist_images/52638.png
52639,0,mnist_images/52639.png
52640,6,mnist_images/52640.png
52641,6,mnist_images/52641.png
52642,4,mnist_images/52642.png
52643,2,mnist_images/52643.png
52644,7,mnist_images/52644.png
52645,6,mnist_images/52645.png
52646,9,mnist_images/52646.png
52647,2,mnist_images/52647.png
52648,1,mnist_images/52648.png
52649,2,mnist_images/52649.png
52650,5,mnist_images/52650.png
52651,9,mnist_images/52651.png
52652,4,mnist_images/52652.png
52653,9,mnist_images/52653.png
52654,1,mnist_images/52654.png
52655,0,mnist_images/52655.png
52656,2,mnist_images/52656.png
52657,1,mnist_images/52657.png
52658,4,mnist_images/52658.png
52659,2,mnist_images/52659.png
52660,2,mnist_images/52660.png
52661,3,mnist_images/52661.png
52662,8,mnist_images/52662.png
52663,4,mnist_images/52663.png
52664,3,mnist_images/52664.png
52665,5,mnist_images/52665.png
52666,7,mnist_images/52666.png
52667,6,mnist_images/52667.png
52668,1,mnist_images/52668.png
52669,7,mnist_images/52669.png
52670,7,mnist_images/52670.png
52671,8,mnist_images/52671.png
52672,9,mnist_images/52672.png
52673,0,mnist_images/52673.png
52674,6,mnist_images/52674.png
52675,1,mnist_images/52675.png
52676,3,mnist_images/52676.png
